hotel,market_segment,customer_type,deposit_type,lead_time,is_canceled,adr,异常类型
Resort Hotel,Direct,Transient,No Deposit,188,1,311.7,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,109,1,294.86,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,125,1,299.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,142,1,309.1,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,75,1,257.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,26,1,266.3,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,136,1,301.43,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,28,1,258.27,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,28,1,315.71,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,378,1,450.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,15,1,264.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,205,1,300.4,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,205,1,300.4,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,231,1,253.33,adr>P99
Resort Hotel,Offline TA/TO,Transient,No Deposit,76,1,257.34,adr>P99
Resort Hotel,Direct,Transient,No Deposit,22,1,266.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,153,1,282.29,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,83,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,28,1,269.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,34,1,283.6,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,93,1,378.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,51,1,358.75,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,91,1,328.0,adr>P99
Resort Hotel,Online TA,Transient,Non Refund,8,1,330.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,341,1,259.33,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,333,1,292.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,119,1,269.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,142,1,298.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,45,1,378.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,141,1,310.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,98,1,262.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,33,1,323.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,33,1,297.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,128,1,269.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,126,1,259.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,117,1,303.7,adr>P99
Resort Hotel,Offline TA/TO,Transient,No Deposit,113,1,294.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,174,1,275.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,41,1,378.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,128,1,317.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,88,1,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,138,1,298.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,105,1,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,260,1,292.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,328,1,292.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,314,1,297.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,129,1,259.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,198,1,258.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,116,1,392.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,116,1,294.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,50,1,280.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,91,1,273.25,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,45,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,184,1,264.29,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,184,1,259.43,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,98,1,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,238,1,297.38,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,161,1,300.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,224,1,303.2,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,47,1,340.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,187,1,256.57,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,46,1,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,130,1,261.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,59,1,437.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,0,1,264.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,53,1,388.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,175,1,274.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,99,1,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,133,1,254.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,146,1,310.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,33,1,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,295,1,297.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,358,1,308.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,16,1,259.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,15,1,273.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,97,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,15,1,310.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,133,1,264.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,16,1,308.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,129,1,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,40,1,289.8,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,69,1,378.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,168,1,338.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,40,1,311.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,177,1,318.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,40,1,289.8,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,179,1,290.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,358,1,260.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,84,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,358,1,290.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,65,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,117,1,282.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,19,1,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,88,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,33,1,330.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,76,1,265.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,44,1,257.6,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,39,1,257.6,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,108,1,340.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,118,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,161,1,268.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,360,1,343.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,173,1,254.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,90,1,289.6,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,60,1,255.45,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,60,1,255.45,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,19,1,260.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,25,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,21,1,340.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,34,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,295,1,297.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,119,1,378.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,122,1,295.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,144,1,278.14,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,15,1,260.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,101,1,280.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,26,1,319.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,181,1,268.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,43,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,20,1,255.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,72,1,260.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,90,1,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,167,1,331.33,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,172,1,259.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,74,1,303.33,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,143,1,295.67,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,143,1,295.67,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,29,1,342.17,adr>P99
Resort Hotel,Direct,Transient,No Deposit,17,1,262.38,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,66,1,284.86,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,47,1,340.86,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,87,1,299.43,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,17,1,294.29,adr>P99
Resort Hotel,Direct,Transient,No Deposit,40,1,293.86,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,51,1,290.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,51,1,290.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,22,1,295.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,47,1,289.8,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,47,1,253.8,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,26,1,286.25,adr>P99
Resort Hotel,Direct,Transient,No Deposit,27,1,341.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,112,1,312.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,120,1,297.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,120,1,265.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,237,1,293.6,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,72,1,328.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,92,1,284.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,95,1,290.0,adr>P99
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,131,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,6,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Group,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Online TA,Transient-Party,No Deposit,122,0,253.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,152,0,254.0,adr>P99
Resort Hotel,Corporate,Transient-Party,No Deposit,6,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,25,0,335.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,14,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,22,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,14,1,0.0,adr<=0
Resort Hotel,Groups,Transient,No Deposit,12,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,19,0,288.1,adr>P99
Resort Hotel,Direct,Transient,No Deposit,37,0,275.25,adr>P99
Resort Hotel,Direct,Transient,No Deposit,38,0,367.0,adr>P99
Resort Hotel,Corporate,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Groups,Group,No Deposit,280,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,195,0,-6.38,adr<=0
Resort Hotel,Complementary,Transient-Party,No Deposit,252,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,1,0,508.0,adr>P99
Resort Hotel,Corporate,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient-Party,No Deposit,24,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,112,0,0.0,adr<=0
Resort Hotel,Complementary,Transient-Party,No Deposit,31,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,15,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,94,0,317.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,109,0,318.82,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,468,1,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,468,1,0.0,adr<=0
Resort Hotel,Online TA,Group,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,211,0,256.0,adr>P99
Resort Hotel,Offline TA/TO,Transient,No Deposit,71,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,103,0,297.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,34,0,253.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,21,0,266.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,14,0,279.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,78,0,271.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,35,0,274.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,83,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,15,0,258.43,adr>P99
Resort Hotel,Direct,Transient,No Deposit,59,0,264.5,adr>P99
Resort Hotel,Direct,Transient,No Deposit,27,0,256.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Groups,Transient,No Deposit,244,0,0.0,adr<=0
Resort Hotel,Direct,Transient-Party,No Deposit,22,0,259.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,254,0,0.0,adr<=0
Resort Hotel,Groups,Transient,No Deposit,222,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,239,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,239,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,34,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,207,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,65,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,272,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,13,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,221,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,285,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,285,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,287,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,287,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,287,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,168,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Groups,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,292,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,11,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,12,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,82,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,6,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,7,1,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,36,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,289,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,6,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,7,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,13,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,6,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,3,1,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,16,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,22,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,11,1,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,14,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,24,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,24,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,284.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,67,1,300.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Offline TA/TO,Transient,No Deposit,9,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,70,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,23,1,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,21,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,31,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,6,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,11,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Direct,Transient-Party,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,18,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,6,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,10,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,6,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient-Party,No Deposit,11,0,0.0,adr<=0
Resort Hotel,Online TA,Transient-Party,No Deposit,11,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient-Party,No Deposit,18,0,0.0,adr<=0
Resort Hotel,Online TA,Transient-Party,No Deposit,18,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Direct,Transient-Party,No Deposit,26,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,7,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,7,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
